"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"37","71.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=71.60000&k=0.10900&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1295&gm_lm_rl=1"">0.11</a>","","","","","","2.75","Serbia","Danube River, near Medvedovo","No","No"
"38","71.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=97119&sex=mixed&loo=71.60000&k=0.07600&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=21122&gm_lm_rl=1"">0.08</a>","0.58","","","","","2.59","Lithuania","Curonian Lagoon","No","No"
"39","72.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=72.90000&k=0.11900&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1296&gm_lm_rl=1"">0.12</a>","","","","4.7","","2.80","","Pskov Reservoir","No","No"
"40","73.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=73.00000&k=0.19100&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1297&gm_lm_rl=1"">0.19</a>","","","","9.8","","3.01","Russia","Dnepr River Delta","No","No"
"41","74.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=74.50000&k=0.09100&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1298&gm_lm_rl=1"">0.09</a>","","","","","","2.70","Germany","Arkona, Baltic (brackish)","No","No"
"42","74.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=74.70000&k=0.16500&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1299&gm_lm_rl=1"">0.17</a>","","","","10.8","","2.96","Romania","Danube Delta","No","No"
"43","77.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=77.20000&k=0.05800&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1300&gm_lm_rl=1"">0.06</a>","","","","5.4","","2.54","Sweden","Lake Hjälmaren","No","No"
"44","84.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=84.20000&k=0.11000&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1301&gm_lm_rl=1"">0.11</a>","","","","8.6","","2.89","Germany","Bodensee (Lake Constance)","No","No"
"45","86.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=86.10000&k=0.06800&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1302&gm_lm_rl=1"">0.07</a>","","","","2.9","","2.70","","Rybinsk Reservoir","No","No"
"46","86.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=86.40000&k=0.09300&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1303&gm_lm_rl=1"">0.09</a>","","","","3.3","","2.84","","Ilmen Lake","No","No"
"47","90.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=90.00000&k=0.07600&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1304&gm_lm_rl=1"">0.08</a>","","","","3.3","","2.79","","Lake Ladoga","No","No"
"48","91.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=91.40000&k=0.08500&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1305&gm_lm_rl=1"">0.09</a>","","","","","","2.85","Poland","Lake Znin Duzy","No","No"
"49","93.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=93.10000&k=0.08100&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1306&gm_lm_rl=1"">0.08</a>","","","","3.7","","2.85","Russia","Volga, near Kuybyshev","No","No"
"50","94.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=94.50000&k=0.05300&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1307&gm_lm_rl=1"">0.05</a>","","","","","","2.68","Germany","North German Lakes","No","No"
"51","105.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=105.00000&k=0.06400&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1308&gm_lm_rl=1"">0.06</a>","","","","","","2.85","Finland","Lake Onkamo","No","No"
"52","109.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=109.00000&k=0.09600&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1309&gm_lm_rl=1"">0.10</a>","","","","6.5","","3.06","","Njemen River","No","No"
"53","111.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=312&sex=unsexed&loo=111.00000&k=0.07700&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1310&gm_lm_rl=1"">0.08</a>","","","","5.4","","2.98","","Volgograd Reservoir","No","No"
"54","125.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=282&pref=1836&sex=unsexed&loo=125.00000&k=0.04500&id2=268&genusname=Abramis&speciesname=brama&gm_loo=63.844105856593&gm_lm=1&gm_m=0.165&gm_k=0.12245231878217&vautoctr=1313&gm_lm_rl=1"">0.05</a>","","","","7.6","","2.85","Poland","Vistula, near Warsaw","Yes","No"
